Sample ID:	WEB337_10h_11		
Data:	150213_043.dat		
aquired:	42050,507696759		
Method(original):	LCMS.met		
Method(reintegrate):	WEB337_off.met		
			
			
Retention Time	Area	Area%	Identified as
4,7933334350586	56497	1,3769496679306	 
13,1	107471	2,6192922592163	 
13,4	15624	0,38078942894936	 
13,926667277018	1023852	24,953407287598	 
14,153333536784	27858	0,67895752191544	 
15,153333536784	10324	0,2516174018383	 
15,320000203451	11251	0,27421030402184	Eriodyctiol
16,073333740234	7845	0,19119898974895	 
16,413333129883	361638	8,813871383667	Quercetin
16,740000406901	79573	1,9393597841263	Naringenin
17,093332926432	5834	0,14218673110008	 
17,606667073568	2331556	56,824878692627	Homoeriodyctiol
0	0	0	Hesperetin
18,8	63732	1,5532816648483	Me-Quercetin?
0	0	0	anthracene-9-carboxylic acid
