Sample ID:	WEB337_30h_8		
Data:	150213_033.dat		
aquired:	42050,248055556		
Method(original):	LCMS.met		
Method(reintegrate):	WEB337_off.met		
			
			
Retention Time	Area	Area%	Identified as
13,106667073568	133301	22,103698730469	 
13,406667073568	16608	2,7539045810699	 
13,933333333333	69761	11,567625999451	 
14,179999796549	79684	13,213037490845	 
14,393333943685	24418	4,0489430427551	 
15,326667277018	80806	13,399085998535	Eriodyctiol
15,826667277018	13304	2,2060420513153	 
16,879999796549	41552	6,8900675773621	Quercetin
0	0	0	Naringenin
17,4	51633	8,5616788864136	Homoeriodyctiol
18,3	36889	6,1168584823608	Hesperetin
18,793332926432	19946	3,3074049949646	Me-Quercetin?
19,606667073568	26167	4,3389582633972	anthracene-9-carboxylic acid
20,466666666667	9002	1,4926931858063	 
