Sample ID:	WEB337_20h_17		
Data:	150213_068.dat		
aquired:	42051,157337963		
Method(original):	LCMS.met		
Method(reintegrate):	WEB337_off.met		
			
			
Retention Time	Area	Area%	Identified as
13,106667073568	149078	25,816339492798	 
13,413333129883	13060	2,2616441249847	 
13,933333333333	53175	9,2084941864014	 
14,179999796549	38906	6,7374830245972	 
15,333333333333	38429	6,6548795700073	Eriodyctiol
0	0	0	Quercetin
16,740000406901	10713	1,8552062511444	 
16,906667073568	23822	4,1253361701965	 
17,133333333333	33629	5,8236470222473	Naringenin
17,426666259766	65100	11,273586273193	Homoeriodyctiol
18,306667073568	30063	5,2061109542847	Hesperetin
18,813334147135	26956	4,6680612564087	Me-Quercetin?
19,18666788737	11622	2,0126209259033	 
19,620001220703	61813	10,704365730286	anthracene-9-carboxylic acid
20,480000813802	21090	3,6522262096405	 
