Sample ID:	WEB337_10h_5		
Data:	150213_019.dat		
aquired:	42049,884490741		
Method(original):	LCMS.met		
Method(reintegrate):	WEB337_off.met		
			
			
Retention Time	Area	Area%	Identified as
4,7866668701172	26808	0,66815209388733	 
12,286666870117	6313	0,15734274685383	 
13,113333129883	109080	2,7186672687531	 
13,406667073568	17407	0,43384525179863	 
13,940000406901	832430	20,747159957886	 
14,166666666667	25601	0,63806933164597	 
14,953333536784	8255	0,20574440062046	Eriodyctiol
16,753333536784	162098	4,0400671958923	Quercetin
0	0	0	Naringenin
17,440000406901	17545	0,43728470802307	 
17,666666666667	2806723	69,953666687012	Homoeriodyctiol
0	0	0	Hesperetin
0	0	0	Me-Quercetin?
0	0	0	anthracene-9-carboxylic acid
