Sample ID:	WEB337_20h_9		
Data:	150213_036.dat		
aquired:	42050,325925926		
Method(original):	LCMS.met		
Method(reintegrate):	WEB337_off.met		
			
			
Retention Time	Area	Area%	Identified as
4,7933334350586	23024	0,76074773073196	 
13,093333943685	64754	2,1395699977875	 
13,4	13676	0,45187568664551	 
13,920000203451	165172	5,4575324058533	 
14,166666666667	40444	1,3363308906555	 
14,853333536784	10347	0,34188050031662	Eriodyctiol
15,346666463216	47837	1,5806066989899	 
16,060000610352	5849	0,19325979053974	 
16,740000406901	124204	4,1038875579834	Quercetin
16,993333943685	37674	1,244805932045	 
17,1	23205	0,76672828197479	Naringenin
17,506667073568	1082196	35,757389068604	Homoeriodyctiol
18,293332926432	26503	0,87569916248322	Hesperetin
18,8	34380	1,1359671354294	Me-Quercetin?
18,953334554036	8034	0,26545548439026	 
19,173333740234	11904	0,39332613348961	 
19,606667073568	33185	1,0964825153351	 
19,840000406901	1243479	41,08642578125	anthracene-9-carboxylic acid
20,459999593099	30629	1,0120284557343	 
