Sample ID:	WEB337_30h_4		
Data:	150213_017.dat		
aquired:	42049,832523148		
Method(original):	LCMS.met		
Method(reintegrate):	WEB337_off.met		
			
			
Retention Time	Area	Area%	Identified as
13,120000203451	173322	2,9732706546783	 
13,413333129883	17293	0,29665461182594	 
13,946666463216	121447	2,083375453949	 
14,193333943685	104838	1,7984546422958	 
14,406667073568	29448	0,50516885519028	 
15,333333333333	121533	2,0848507881165	Eriodyctiol
16,733333333333	7696	0,13202185928822	Quercetin
16,9	39890	0,68429726362228	Naringenin
17,413334147135	57619	0,9884312748909	Homoeriodyctiol
18,006667073568	5949	0,10205275565386	 
18,320001220703	33056	0,56706267595291	Hesperetin
18,78666788737	22892	0,39270326495171	Me-Quercetin?
19,620001220703	12465	0,21383216977119	anthracene-9-carboxylic acid
19,933333333333	5057961	86,767333984375	 
20,480000813802	23929	0,41049256920815	 
