Sample ID:	WEB337_20h_15		
Data:	150213_060.dat		
aquired:	42050,949652778		
Method(original):	LCMS.met		
Method(reintegrate):	WEB337_off.met		
			
			
Retention Time	Area	Area%	Identified as
13,113333129883	136605	1,4073445796967	 
13,420000203451	15499	0,1596752256155	 
13,933333333333	141644	1,4592578411102	 
14,153333536784	9086257	93,609268188477	 
15,340000406901	48494	0,49959933757782	Eriodyctiol
0	0	0	Quercetin
16,746666463216	47641	0,49081149697304	Naringenin
16,993333943685	53921	0,55550986528397	 
17,106667073568	22698	0,23384141921997	 
17,406667073568	57293	0,59024918079376	Homoeriodyctiol
18,293332926432	26049	0,26836439967155	Hesperetin
18,8	20580	0,21202117204666	Me-Quercetin?
19,180000813802	12332	0,12704786658287	anthracene-9-carboxylic acid
19,606667073568	28277	0,29131790995598	 
20,466666666667	9288	0,095687687397003	 
