Sample ID:	WEB337_10h_12		
Data:	150213_047.dat		
aquired:	42050,611481481		
Method(original):	LCMS.met		
Method(reintegrate):	WEB337_off.met		
			
			
Retention Time	Area	Area%	Identified as
4,7866668701172	55369	1,500568985939	 
12,293333943685	4805	0,13022150099277	 
13,113333129883	54768	1,4842811822891	 
13,413333129883	15912	0,43123504519463	 
13,940000406901	971063	26,317018508911	 
15,2	22209	0,60189163684845	Eriodyctiol
15,326667277018	8134	0,2204415500164	Quercetin
16,760000610352	109473	2,9668548107147	Naringenin
17,433333333333	18146	0,49177923798561	 
17,820001220703	2422179	65,644073486328	Homoeriodyctiol
0	0	0	Hesperetin
0	0	0	Me-Quercetin?
19,853334554036	7809	0,21163363754749	anthracene-9-carboxylic acid
