Sample ID:	WEB337_30h_15		
Data:	150213_061.dat		
aquired:	42050,975613426		
Method(original):	LCMS.met		
Method(reintegrate):	WEB337_off.met		
			
			
Retention Time	Area	Area%	Identified as
13,1	130348	1,3834631443024	 
13,4	16021	0,1700406819582	 
13,920000203451	91504	0,9711879491806	 
14,140000406901	8923989	94,715759277344	 
15,313333129883	118317	1,2557708024979	Eriodyctiol
15,806667073568	10489	0,11132618039846	Quercetin
0	0	0	Naringenin
17,373333740234	51430	0,54585808515549	Homoeriodyctiol
18,28666788737	29782	0,31609460711479	Hesperetin
18,766666666667	26834	0,28480565547943	Me-Quercetin?
19,593332926432	12602	0,13375273346901	anthracene-9-carboxylic acid
20,459999593099	10547	0,11194176971912	 
