Sample ID:	WEB337_10h_14		
Data:	150213_055.dat		
aquired:	42050,819837963		
Method(original):	LCMS.met		
Method(reintegrate):	WEB337_off.met		
			
			
Retention Time	Area	Area%	Identified as
4,7800003051758	49032	0,29879620671272	 
13,093333943685	100146	0,61027991771698	 
13,393333943685	19787	0,12058003991842	 
13,920000203451	771384	4,7007384300232	 
14,146666463216	28857	0,17585173249245	 
0	0	0	Eriodyctiol
16	12805238	78,033866882324	Quercetin
16,5	140364	0,85536444187164	 
16,740000406901	184453	1,1240384578705	Naringenin
17,146667480469	19105	0,11642400175333	Homoeriodyctiol
18,173333740234	217264	1,3239855766296	Hesperetin
18,659999593099	2043258	12,451414108276	Me-Quercetin?
19,240000406901	24356	0,14842307567596	anthracene-9-carboxylic acid
20,606667073568	6603	0,040238033980131	 
