Sample ID:	WEB337_30h_6		
Data:	150213_025.dat		
aquired:	42050,04037037		
Method(original):	LCMS.met		
Method(reintegrate):	WEB337_off.met		
			
			
Retention Time	Area	Area%	Identified as
4,8200002034505	30454	0,52938216924667	 
10,920000203451	50069	0,8703498840332	 
13,106667073568	530719	9,2254934310913	 
13,406667073568	23378	0,40637996792793	 
13,940000406901	147511	2,5641849040985	 
14,173333740234	154274	2,6817462444305	 
14,4	47340	0,82291162014008	 
15,326667277018	199536	3,4685361385345	Eriodyctiol
16,746666463216	68390	1,1888239383698	Quercetin
17	61141	1,0628145933151	Naringenin
17,393332926432	101352	1,7618026733398	Homoeriodyctiol
18,293332926432	20616	0,35836809873581	Hesperetin
0	0	0	Me-Quercetin?
19,620001220703	8217	0,14283618330956	anthracene-9-carboxylic acid
20,133333333333	3557820	61,845615386963	 
20,513334147135	751927	13,070754051208	 
