Sample ID:	WEB337_10h_2		
Data:	150213_007.dat		
aquired:	42049,5728125		
Method(original):	LCMS.met		
Method(reintegrate):	WEB337_off.met		
			
			
Retention Time	Area	Area%	Identified as
4,7933334350586	34936	1,1162534952164	 
10,913333129883	45092	1,4407517910004	 
13,106667073568	332875	10,635816574097	 
13,4	21661	0,69209891557693	 
13,940000406901	1021999	32,654281616211	 
15,320000203451	21394	0,68356788158417	Eriodyctiol
16,753333536784	325170	10,389631271362	Quercetin
0	0	0	Naringenin
17,433333333333	11727	0,37469387054443	Homoeriodyctiol
18,313334147135	6202	0,19816248118877	Hesperetin
0	0	0	Me-Quercetin?
0	0	0	anthracene-9-carboxylic acid
20,480000813802	986039	31,505310058594	 
21,626666259766	195562	6,2484765052795	 
23,980000813802	127098	4,0609569549561	 
